date,ticker,call_volume,put_volume,total_volume,call_open_interest,put_open_interest
2025-07-22,COP,1786.0,1125.0,2911.0,4803.0,5336.0
2025-07-22,ROOT,411.0,234.0,645.0,3869.0,867.0
2025-07-22,SCPH,66.0,15.0,81.0,1146.0,72.0
2025-07-22,FTNT,4748.0,3483.0,8231.0,3672.0,3550.0
2025-07-22,MIST,76.0,287.0,363.0,462.0,377.0
2025-07-22,TBLA,3.0,0.0,3.0,15.0,1.0
2025-07-22,SYM,1462.0,1672.0,3134.0,3380.0,7341.0
2025-07-22,TASK,4.0,0.0,4.0,12.0,1.0
2025-07-22,VERX,4.0,2.0,6.0,20.0,31.0
2025-07-22,UPWK,429.0,257.0,686.0,5487.0,1446.0
2025-07-22,LYFT,71305.0,1569.0,72874.0,8667.0,5521.0
2025-07-22,LESL,1651.0,229.0,1880.0,3693.0,226.0
2025-07-22,CCAP,0.0,0.0,0.0,2.0,0.0
2025-07-22,ET,8376.0,2066.0,10442.0,16183.0,9800.0
2025-07-22,SPRY,73.0,6.0,79.0,963.0,223.0
2025-07-22,PLSE,5.0,28.0,33.0,7.0,47.0
2025-07-22,THRD,63.0,16.0,79.0,804.0,290.0
2025-07-22,WHWK,2.0,1.0,3.0,1.0,2.0
2025-07-22,MVIS,1277.0,397.0,1674.0,3253.0,605.0
2025-07-22,SONO,48.0,34.0,82.0,1407.0,50.0
2025-07-22,MLNK,2.0,6.0,8.0,49.0,49.0
2025-07-22,VMD,1.0,1.0,2.0,10.0,5.0
2025-07-22,MCK,110.0,59.0,169.0,473.0,328.0
2025-07-22,USAC,33.0,24.0,57.0,56.0,17.0
2025-07-22,SSSS,12.0,11.0,23.0,128.0,95.0
2025-07-22,IVVD,100.0,0.0,100.0,100.0,0.0
2025-07-22,KLTR,2.0,0.0,2.0,13.0,1.0
2025-07-22,VTLE,192.0,75.0,267.0,4629.0,2655.0
2025-07-22,KNTK,70.0,17.0,87.0,999.0,117.0
2025-07-22,TSE,15.0,2.0,17.0,183.0,15.0
2025-07-22,SHC,262.0,5.0,267.0,389.0,22.0
2025-07-22,ACRE,107.0,9.0,116.0,1880.0,885.0
2025-07-22,BLDE,327.0,23.0,350.0,4757.0,648.0
2025-07-22,TKO,310.0,225.0,535.0,2538.0,642.0
2025-07-22,MFA,32.0,24.0,56.0,522.0,639.0
2025-07-22,PSN,37.0,28.0,65.0,258.0,84.0
2025-07-22,RC,378.0,16.0,394.0,1396.0,68.0
2025-07-22,OABI,35.0,0.0,35.0,42.0,0.0
2025-07-22,AEIS,36.0,28.0,64.0,80.0,67.0
2025-07-22,GIC,0.0,0.0,0.0,10.0,0.0
2025-07-22,YUM,663.0,177.0,840.0,2446.0,422.0
2025-07-22,IFF,387.0,166.0,553.0,6074.0,2744.0
2025-07-22,NNN,23.0,22.0,45.0,160.0,232.0
2025-07-22,CRUS,71.0,38.0,109.0,232.0,66.0
2025-07-22,CCO,4.0,30.0,34.0,799.0,298.0
2025-07-22,KVYO,818.0,339.0,1157.0,489.0,450.0
2025-07-22,UVV,28.0,13.0,41.0,309.0,373.0
2025-07-22,GPN,341.0,754.0,1095.0,7382.0,36555.0
2025-07-22,INSP,202.0,184.0,386.0,1398.0,569.0
2025-07-22,VAC,73.0,41.0,114.0,439.0,60.0
2025-07-22,STHO,23.0,12.0,35.0,518.0,137.0
2025-07-22,OKE,650.0,456.0,1106.0,5009.0,3560.0
2025-07-22,AACT,60.0,0.0,60.0,626.0,3.0
2025-07-22,TWST,19.0,11.0,30.0,562.0,44.0
2025-07-22,FOA,24.0,59.0,83.0,1054.0,213.0
2025-07-22,CRNT,81.0,18.0,99.0,1096.0,71.0
2025-07-22,BRCC,215.0,35.0,250.0,1572.0,56.0
2025-07-22,LAZR,1520.0,528.0,2048.0,4047.0,1217.0
2025-07-22,SIBN,0.0,0.0,0.0,14.0,1.0
2025-07-22,DENN,43.0,10.0,53.0,4215.0,426.0
2025-07-22,PAY,204.0,44.0,248.0,843.0,291.0
2025-07-22,FANG,362.0,247.0,609.0,1164.0,804.0
2025-07-22,ABL,334.0,48.0,382.0,1819.0,608.0
2025-07-22,APPN,831.0,230.0,1061.0,6980.0,25535.0
2025-07-22,FLL,12.0,4.0,16.0,54.0,14.0
2025-07-22,RCAT,8593.0,5681.0,14274.0,8490.0,5818.0
2025-07-22,ALXO,7.0,21.0,28.0,442.0,565.0
2025-07-22,BCAB,129.0,0.0,129.0,930.0,0.0
2025-07-22,OSCR,52773.0,58558.0,111331.0,65390.0,176043.0
2025-07-22,LRMR,120.0,13.0,133.0,2998.0,623.0
2025-07-22,ALT,662.0,249.0,911.0,5114.0,1735.0
2025-07-22,LASR,72.0,11.0,83.0,644.0,600.0
2025-07-22,AKAM,88.0,84.0,172.0,562.0,949.0
2025-07-22,HCAT,51.0,1.0,52.0,50.0,2.0
2025-07-22,KRP,48.0,2.0,50.0,499.0,65.0
2025-07-22,ELAN,190.0,15.0,205.0,543.0,34.0
2025-07-22,TE,70.0,42.0,112.0,131.0,12.0
2025-07-22,AVT,18.0,23.0,41.0,219.0,98.0
2025-07-22,HTZ,1310.0,2025.0,3335.0,8578.0,3385.0
2025-07-22,SLS,1914.0,140.0,2054.0,10652.0,46.0
2025-07-22,PZZA,1415.0,215.0,1630.0,2390.0,390.0
2025-07-22,NKTX,104.0,169.0,273.0,669.0,694.0
2025-07-22,CRMD,452.0,710.0,1162.0,2514.0,1917.0
2025-07-22,TTWO,246.0,198.0,444.0,3423.0,954.0
2025-07-22,USFD,48.0,209.0,257.0,6475.0,7412.0
2025-07-22,BLMN,550.0,105.0,655.0,3443.0,1025.0
2025-07-22,AGEN,459.0,40.0,499.0,5723.0,4992.0
2025-07-22,OPFI,575.0,35.0,610.0,2891.0,1348.0
2025-07-22,MBI,244.0,51.0,295.0,6700.0,211.0
2025-07-22,VOR,1197.0,375.0,1572.0,8311.0,18241.0
2025-07-22,LTRN,3.0,44.0,47.0,70.0,64.0
2025-07-22,TACT,0.0,0.0,0.0,95.0,0.0
2025-07-22,MARA,164962.0,69457.0,234419.0,248477.0,94347.0
2025-07-22,CABA,35.0,34.0,69.0,3663.0,364.0
2025-07-22,MDGL,91.0,97.0,188.0,1604.0,559.0
2025-07-22,JLL,4.0,7.0,11.0,64.0,37.0
2025-07-22,DYAI,12.0,10.0,22.0,341.0,0.0
2025-07-22,TPST,20.0,0.0,20.0,15.0,0.0
2025-07-22,GRND,74.0,1368.0,1442.0,2508.0,3861.0
2025-07-22,IMCR,4.0,1.0,5.0,25.0,203.0
2025-07-22,COOK,20.0,0.0,20.0,153.0,0.0
2025-07-22,APPS,3049.0,357.0,3406.0,4915.0,6795.0
2025-07-22,EXAS,515.0,3591.0,4106.0,371.0,3842.0
2025-07-22,FLNC,1360.0,641.0,2001.0,21713.0,19477.0
2025-07-22,CPAY,56.0,77.0,133.0,374.0,200.0
2025-07-22,BROS,906.0,703.0,1609.0,3196.0,3691.0
2025-07-22,DSP,22.0,26.0,48.0,54.0,32.0
2025-07-22,RDW,11695.0,1736.0,13431.0,43787.0,18916.0
2025-07-22,EHAB,7.0,1.0,8.0,17.0,33.0
2025-07-22,RKLB,30277.0,16377.0,46654.0,39730.0,27131.0
2025-07-22,APA,3235.0,1007.0,4242.0,14393.0,3723.0
2025-07-22,AP,1.0,2.0,3.0,18.0,3.0
2025-07-22,VERA,103.0,152.0,255.0,641.0,240.0
2025-07-22,USPH,0.0,0.0,0.0,1.0,0.0
2025-07-22,AIRG,18.0,2.0,20.0,934.0,4.0
2025-07-22,ERII,19.0,51.0,70.0,1385.0,611.0
2025-07-22,EE,39.0,711.0,750.0,158.0,709.0
2025-07-22,CAPL,4.0,0.0,4.0,9.0,6.0
2025-07-22,AMC,36839.0,7360.0,44199.0,62736.0,18210.0
2025-07-22,III,12.0,8.0,20.0,245.0,122.0
2025-07-22,DIBS,11.0,11.0,22.0,41.0,0.0
2025-07-22,GCT,513.0,179.0,692.0,2524.0,722.0
2025-07-22,CTEV,6.0,6.0,12.0,189.0,39.0
2025-07-22,NKTR,1934.0,923.0,2857.0,36995.0,6112.0
2025-07-22,MRC,2.0,10.0,12.0,2.0,10.0
2025-07-22,CHH,1.0,2.0,3.0,3.0,7.0
2025-07-22,EMR,118.0,248.0,366.0,1238.0,499.0
2025-07-22,XPEL,20.0,11.0,31.0,77.0,82.0
2025-07-22,NGL,21.0,1.0,22.0,674.0,3.0
2025-07-22,CURI,691.0,53.0,744.0,1216.0,1666.0
2025-07-22,SB,2.0,0.0,2.0,102.0,1.0
2025-07-22,TD,2471.0,329.0,2800.0,3445.0,873.0
2025-07-22,CSX,1535.0,565.0,2100.0,8485.0,4506.0
2025-07-22,EPD,552.0,576.0,1128.0,6599.0,1549.0
2025-07-22,CDTX,23.0,165.0,188.0,5143.0,1138.0
2025-07-22,RCKT,84.0,35.0,119.0,497.0,301.0
2025-07-22,WMK,0.0,0.0,0.0,1.0,0.0
2025-07-22,ADAP,21.0,1.0,22.0,195.0,5.0
2025-07-22,GNE,14.0,60.0,74.0,95.0,8.0
2025-07-22,COMP,1140.0,78.0,1218.0,23779.0,2911.0
2025-07-22,TARA,67.0,20.0,87.0,1373.0,363.0
2025-07-22,APGE,86.0,60.0,146.0,464.0,9527.0
2025-07-22,ATER,37.0,7.0,44.0,1306.0,172.0
2025-07-22,CLRB,34.0,9.0,43.0,0.0,11.0
2025-07-22,CTXR,138.0,37.0,175.0,3976.0,715.0
2025-07-22,ZIP,20.0,3.0,23.0,58.0,11.0
2025-07-22,BZFD,4.0,103.0,107.0,111.0,356.0
2025-07-22,ATXS,0.0,0.0,0.0,3.0,0.0
2025-07-22,CE,163.0,19.0,182.0,2343.0,1244.0
2025-07-22,ANAB,36.0,47.0,83.0,658.0,141.0
2025-07-22,DCGO,130.0,24.0,154.0,1493.0,397.0
2025-07-22,MCRB,138.0,30.0,168.0,673.0,64.0
2025-07-22,PAL,1.0,0.0,1.0,9.0,11.0
2025-07-22,ATAI,479.0,100.0,579.0,40903.0,2468.0
2025-07-22,IMMX,3.0,20.0,23.0,213.0,2420.0
2025-07-22,AVTX,1.0,3.0,4.0,1.0,14.0
2025-07-22,PRPL,18.0,0.0,18.0,2042.0,0.0
2025-07-22,VTYX,159.0,9.0,168.0,772.0,174.0
2025-07-22,NXDT,8.0,42.0,50.0,389.0,67.0
2025-07-22,LAW,10.0,0.0,10.0,5.0,0.0
2025-07-22,PHAT,248.0,111.0,359.0,14737.0,10969.0
2025-07-22,IRWD,253.0,18.0,271.0,4050.0,0.0
2025-07-22,LFST,69.0,14.0,83.0,226.0,66.0
2025-07-22,TBCH,85.0,4.0,89.0,141.0,1031.0
2025-07-22,SN,45.0,219.0,264.0,1033.0,3470.0
2025-07-22,CLDX,421.0,1496.0,1917.0,12663.0,1733.0
2025-07-22,CTMX,147.0,11.0,158.0,6557.0,1150.0
2025-07-22,CNTY,11.0,0.0,11.0,12.0,0.0
2025-07-22,EPSN,12.0,13.0,25.0,176.0,12.0
2025-07-22,WEST,6.0,1.0,7.0,75.0,6.0
2025-07-22,SEER,0.0,0.0,0.0,100.0,3.0
2025-07-22,MMS,6.0,0.0,6.0,30.0,18.0
2025-07-22,LFMD,783.0,368.0,1151.0,11524.0,10623.0
2025-07-22,MSDL,9.0,6.0,15.0,27.0,13.0
2025-07-22,ESE,10.0,0.0,10.0,48.0,1.0
2025-07-22,RCEL,134.0,1006.0,1140.0,397.0,6362.0
2025-07-22,SG,317.0,226.0,543.0,1919.0,2193.0
2025-07-22,EB,11.0,10.0,21.0,555.0,43.0
2025-07-22,CCSI,16.0,5.0,21.0,29.0,11.0
2025-07-22,ACHV,134.0,177.0,311.0,923.0,204.0
2025-07-22,SOUN,16090.0,3959.0,20049.0,73083.0,31433.0
2025-07-22,ASYS,23.0,31.0,54.0,725.0,108.0
2025-07-22,LYEL,0.0,0.0,0.0,1.0,30.0
2025-07-22,RXST,44.0,107.0,151.0,398.0,497.0
2025-07-22,CIFR,3173.0,156.0,3329.0,28958.0,13555.0
2025-07-22,NUVL,2.0,275.0,277.0,4.0,1781.0
2025-07-22,ZBH,94.0,19.0,113.0,704.0,1301.0
2025-07-22,WYNN,1120.0,808.0,1928.0,6188.0,5370.0
2025-07-22,POST,15.0,7.0,22.0,31.0,23.0
2025-07-22,RGTI,15529.0,52961.0,68490.0,125831.0,90502.0
2025-07-22,CAPR,1466.0,143.0,1609.0,14583.0,18474.0
2025-07-22,NXST,48.0,179.0,227.0,577.0,529.0
2025-07-22,CPK,1.0,0.0,1.0,3.0,2.0
2025-07-22,JOBY,5435.0,18614.0,24049.0,23308.0,47926.0
2025-07-22,NABL,3.0,0.0,3.0,19.0,2.0
2025-07-22,DIOD,41.0,23.0,64.0,132.0,49.0
2025-07-22,GRNT,0.0,0.0,0.0,12.0,0.0
2025-07-22,ACDC,344.0,205.0,549.0,2835.0,2350.0
2025-07-22,TEAM,224.0,616.0,840.0,4173.0,2893.0
2025-07-22,CCOI,8.0,191.0,199.0,518.0,8337.0
2025-07-22,TRML,1.0,0.0,1.0,5.0,5.0
2025-07-22,GNSS,840.0,50.0,890.0,1106.0,100.0
2025-07-22,FWRD,466.0,33.0,499.0,735.0,1415.0
2025-07-22,RRX,137.0,149.0,286.0,1582.0,481.0
2025-07-22,PEG,74.0,68.0,142.0,3871.0,3659.0
2025-07-22,ELME,0.0,0.0,0.0,0.0,0.0
2025-07-22,MD,53.0,2.0,55.0,497.0,13.0
2025-07-22,KLG,597.0,140.0,737.0,8163.0,2069.0
2025-07-22,SR,0.0,0.0,0.0,0.0,2.0
2025-07-22,ADPT,50.0,21.0,71.0,393.0,51.0
2025-07-22,HY,1.0,0.0,1.0,3.0,1.0
2025-07-22,RYTM,61.0,57.0,118.0,2197.0,2132.0
2025-07-22,LDOS,107.0,72.0,179.0,5940.0,4873.0
2025-07-22,APLT,1.0,1.0,2.0,513.0,0.0
2025-07-22,WES,485.0,337.0,822.0,7097.0,3533.0
2025-07-22,FTDR,7.0,2.0,9.0,16.0,2.0
2025-07-22,MFIN,317.0,110.0,427.0,835.0,200.0
2025-07-22,UPST,1904.0,1465.0,3369.0,22908.0,19389.0
2025-07-22,IGIC,74.0,1.0,75.0,127.0,3.0
2025-07-22,MUX,94.0,999.0,1093.0,6487.0,1798.0
2025-07-22,ATEN,119.0,14.0,133.0,2984.0,110.0
2025-07-22,CTSO,20.0,6.0,26.0,498.0,3.0
2025-07-22,REZI,31.0,31.0,62.0,185.0,45.0
2025-07-22,DUK,2688.0,144.0,2832.0,9625.0,4080.0
2025-07-22,CVGI,2.0,0.0,2.0,489.0,0.0
2025-07-22,BMRN,417.0,65.0,482.0,1588.0,773.0
2025-07-22,RNG,75.0,28.0,103.0,290.0,223.0
2025-07-22,DV,48.0,40.0,88.0,3984.0,605.0
2025-07-22,CMI,381.0,68.0,449.0,816.0,330.0
2025-07-22,UFPT,6.0,1.0,7.0,9.0,16.0
2025-07-22,ALAB,3757.0,2981.0,6738.0,8823.0,6348.0
2025-07-22,JJSF,22.0,11.0,33.0,1317.0,92.0
2025-07-22,NRC,1.0,5.0,6.0,31.0,9.0
2025-07-22,SNAP,11480.0,1379.0,12859.0,77893.0,34310.0
2025-07-22,LMND,346.0,503.0,849.0,4649.0,3121.0
2025-07-22,SPCE,5113.0,997.0,6110.0,19114.0,2560.0
2025-07-22,EPC,15.0,49.0,64.0,110.0,201.0
2025-07-22,AMRX,12.0,0.0,12.0,168.0,0.0
2025-07-22,DD,716.0,265.0,981.0,11057.0,1229.0
2025-07-22,NOVT,11.0,4.0,15.0,15.0,6.0
2025-07-22,JELD,21.0,7.0,28.0,876.0,15.0
2025-07-22,SKY,150.0,192.0,342.0,1139.0,659.0
2025-07-22,AFG,3.0,5.0,8.0,87.0,28.0
2025-07-22,DVN,562.0,661.0,1223.0,23032.0,3642.0
2025-07-22,CWK,35.0,7.0,42.0,145.0,245.0
2025-07-22,LMAT,0.0,1.0,1.0,0.0,1.0
2025-07-22,SLRC,0.0,0.0,0.0,20.0,0.0
2025-07-22,MAR,319.0,90.0,409.0,1476.0,1015.0
2025-07-22,CEVA,7.0,0.0,7.0,121.0,5.0
2025-07-22,CHGG,216.0,39.0,255.0,2703.0,134.0
2025-07-22,TBPH,3.0,22.0,25.0,13.0,54.0
2025-07-22,LAB,134.0,6.0,140.0,911.0,28.0
2025-07-22,MED,788.0,11.0,799.0,4241.0,186.0
2025-07-22,KRYS,220.0,1058.0,1278.0,4047.0,4794.0
2025-07-22,XNET,39.0,8.0,47.0,156.0,27.0
2025-07-22,ENTA,4.0,0.0,4.0,10.0,0.0
2025-07-22,MWA,32.0,7.0,39.0,935.0,61.0
2025-07-22,PUBM,254.0,49.0,303.0,2917.0,1003.0
2025-07-22,MREO,729.0,3124.0,3853.0,25212.0,2814.0
2025-07-22,PERI,50.0,1.0,51.0,202.0,20.0
2025-07-22,MAC,231.0,112.0,343.0,660.0,577.0
2025-07-22,AMBC,865.0,341.0,1206.0,91706.0,4860.0
2025-07-22,WKSP,94.0,16.0,110.0,20.0,78.0
2025-07-22,VTGN,49.0,2.0,51.0,792.0,11.0
2025-07-22,FENC,17.0,1.0,18.0,576.0,2.0
2025-07-22,CYBR,755.0,171.0,926.0,7971.0,946.0
2025-07-22,FROG,163.0,27.0,190.0,1007.0,1608.0
2025-07-22,COLD,19.0,5.0,24.0,742.0,188.0
2025-07-22,CLNE,11.0,9.0,20.0,1758.0,94.0
2025-07-22,WBTN,2.0,0.0,2.0,4.0,1.0
2025-07-22,PLUG,7339.0,988.0,8327.0,90673.0,9882.0
2025-07-22,TLN,649.0,1247.0,1896.0,4591.0,6641.0
2025-07-22,EMBC,16.0,8.0,24.0,463.0,408.0
2025-07-22,TLS,18.0,12.0,30.0,2904.0,69.0
2025-07-22,EVRG,255.0,2.0,257.0,707.0,18.0
2025-07-22,ZVIA,30.0,7.0,37.0,2518.0,763.0
2025-07-22,FLO,6.0,33.0,39.0,171.0,286.0
2025-07-22,TCX,55.0,55.0,110.0,130.0,353.0
2025-07-22,ROAD,21.0,7.0,28.0,120.0,428.0
2025-07-22,SGHT,27.0,2.0,29.0,57.0,16.0
2025-07-22,OSS,124.0,165.0,289.0,3442.0,658.0
2025-07-22,PRKS,3.0,3.0,6.0,37.0,16.0
2025-07-22,H,99.0,67.0,166.0,1710.0,2740.0
2025-07-22,VOC,0.0,9.0,9.0,3.0,11.0
2025-07-22,IOVA,12531.0,56.0,12587.0,10983.0,886.0
2025-07-22,FIGS,26.0,7.0,33.0,572.0,53.0
2025-07-22,VIAV,251.0,26.0,277.0,6397.0,536.0
2025-07-22,FDMT,1.0,1.0,2.0,123.0,1.0
2025-07-22,CGON,1060.0,1.0,1061.0,7844.0,1.0
2025-07-22,PBH,2.0,4.0,6.0,1.0,1.0
2025-07-22,REAX,35.0,1.0,36.0,425.0,65.0
2025-07-22,ARHS,15.0,42.0,57.0,1880.0,507.0
2025-07-22,NPCE,229.0,41.0,270.0,311.0,173.0
2025-07-22,CEG,763.0,353.0,1116.0,5118.0,6610.0
2025-07-22,G,69.0,6.0,75.0,89.0,126.0
2025-07-22,CION,51.0,0.0,51.0,372.0,0.0
2025-07-22,IRIX,1.0,0.0,1.0,488.0,0.0
2025-07-22,WMS,51.0,874.0,925.0,1271.0,1273.0
2025-07-22,DRH,12.0,0.0,12.0,10.0,0.0
2025-07-22,CHYM,1402.0,290.0,1692.0,9318.0,3163.0
2025-07-22,SEDG,878.0,1527.0,2405.0,5479.0,5603.0
2025-07-22,PRPH,14.0,0.0,14.0,287.0,0.0
2025-07-22,SKYE,213.0,2.0,215.0,692.0,429.0
2025-07-22,RL,68.0,129.0,197.0,724.0,1555.0
2025-07-22,VEON,22.0,29.0,51.0,247.0,31.0
2025-07-22,MTUS,33.0,54.0,87.0,116.0,59.0
2025-07-22,STTK,20.0,0.0,20.0,20.0,0.0
2025-07-22,TCPC,45.0,7.0,52.0,634.0,230.0
2025-07-22,POWL,183.0,308.0,491.0,3464.0,2037.0
2025-07-22,ATOM,455.0,33.0,488.0,4106.0,1089.0
2025-07-22,HCKT,37.0,1.0,38.0,91.0,1.0
2025-07-22,BWIN,46.0,14.0,60.0,233.0,25.0
2025-07-22,ADEA,1.0,0.0,1.0,3.0,0.0
2025-07-22,SRAD,74.0,228.0,302.0,11457.0,4126.0
2025-07-22,DVA,143.0,48.0,191.0,3004.0,874.0
2025-07-22,ACHC,194.0,308.0,502.0,1396.0,405.0
2025-07-22,SVC,26.0,0.0,26.0,126.0,2.0
2025-07-22,MRCY,140.0,46.0,186.0,680.0,383.0
2025-07-22,PKOH,0.0,7.0,7.0,0.0,13.0
2025-07-22,GLAD,40.0,4.0,44.0,163.0,4.0
2025-07-22,LCID,34231.0,5798.0,40029.0,90016.0,63417.0
2025-07-22,RVLV,12.0,8.0,20.0,1886.0,176.0
2025-07-22,ESPR,244.0,101.0,345.0,397.0,81.0
2025-07-22,LGIH,575.0,156.0,731.0,4419.0,858.0
2025-07-22,HNGE,556.0,53.0,609.0,4959.0,3704.0
2025-07-22,SSRM,189.0,301.0,490.0,3133.0,1153.0
2025-07-22,HSIC,15.0,4.0,19.0,5079.0,295.0
2025-07-22,MPLX,142.0,64.0,206.0,1884.0,1616.0
2025-07-22,XXII,271.0,4.0,275.0,971.0,9.0
2025-07-22,INTA,71.0,5.0,76.0,982.0,56.0
2025-07-22,DAC,146.0,38.0,184.0,319.0,116.0
2025-07-22,HYPD,0.0,0.0,0.0,0.0,0.0
2025-07-22,KZR,0.0,20.0,20.0,8.0,50.0
2025-07-22,ARWR,215.0,381.0,596.0,2182.0,1453.0
2025-07-22,YALA,30.0,6.0,36.0,187.0,9.0
2025-07-22,IRD,5.0,10.0,15.0,574.0,10.0
2025-07-22,CSTE,7.0,1.0,8.0,1466.0,1.0
2025-07-22,HFFG,12.0,4.0,16.0,15.0,116.0
2025-07-22,NVCT,1.0,1.0,2.0,5.0,22.0
2025-07-22,EXTR,83.0,74.0,157.0,434.0,847.0
2025-07-22,INFA,19.0,0.0,19.0,61.0,100.0
2025-07-22,KW,67.0,1.0,68.0,191.0,4.0
2025-07-22,ESAB,29.0,3.0,32.0,52.0,12.0
2025-07-22,LNSR,0.0,100.0,100.0,1.0,100.0
2025-07-22,IONQ,5780.0,3535.0,9315.0,54736.0,40122.0
2025-07-22,VSTS,1014.0,30.0,1044.0,4661.0,748.0
2025-07-22,KGS,4.0,0.0,4.0,7549.0,2516.0
2025-07-22,BMBL,1244.0,155.0,1399.0,7837.0,19205.0
2025-07-22,GDRX,122.0,35.0,157.0,3976.0,170.0
2025-07-22,PRI,3.0,3.0,6.0,5.0,13.0
2025-07-22,TPG,58.0,470.0,528.0,12979.0,15517.0
2025-07-22,FSK,39.0,46.0,85.0,624.0,230.0
2025-07-22,FOSL,22.0,0.0,22.0,199.0,65.0
2025-07-22,BWMN,2.0,2.0,4.0,6.0,5.0
2025-07-22,WHF,0.0,0.0,0.0,0.0,6.0
2025-07-22,ORA,55.0,25.0,80.0,143.0,369.0
2025-07-22,HIPO,205.0,5.0,210.0,910.0,80.0
2025-07-22,DUOL,280.0,424.0,704.0,5254.0,7662.0
2025-07-22,TSQ,18.0,0.0,18.0,64.0,0.0
2025-07-22,METC,652.0,85.0,737.0,7840.0,13531.0
2025-07-22,ALLO,250.0,97.0,347.0,3439.0,1357.0
2025-07-22,OXY,2185.0,577.0,2762.0,34050.0,23790.0
2025-07-22,NNI,2.0,0.0,2.0,28.0,0.0
2025-07-22,ALTG,14.0,53.0,67.0,1621.0,528.0
2025-07-22,LOPE,20.0,13.0,33.0,29.0,34.0
2025-07-22,CSWC,4.0,60.0,64.0,552.0,316.0
2025-07-22,DXPE,55.0,41.0,96.0,654.0,225.0
2025-07-22,DHX,9.0,2.0,11.0,83.0,21.0
2025-07-22,KRNT,37.0,2.0,39.0,378.0,5.0
2025-07-22,CRH,43.0,22.0,65.0,252.0,92.0
2025-07-22,BWEN,3.0,2.0,5.0,228.0,20.0
2025-07-22,OESX,20.0,5.0,25.0,1064.0,5.0
2025-07-22,DASH,564.0,215.0,779.0,5080.0,3106.0
2025-07-22,MPAA,15.0,0.0,15.0,21.0,1.0
2025-07-22,DNOW,40.0,1.0,41.0,811.0,79.0
2025-07-22,ADMA,822.0,569.0,1391.0,9425.0,7045.0
2025-07-22,AOSL,26.0,17.0,43.0,189.0,234.0
2025-07-22,BN,134.0,58.0,192.0,1604.0,687.0
2025-07-22,SHO,2.0,0.0,2.0,2.0,0.0
2025-07-22,RUN,4602.0,1187.0,5789.0,20574.0,24071.0
2025-07-22,TALO,27.0,0.0,27.0,111.0,22.0
2025-07-22,OPAL,2.0,0.0,2.0,9.0,4.0
